Open,High,Low,Close,Volume
11899.88,11931.02,11883.0,11926.46,357.993139
11926.51,11973.54,11914.3,11940.82,559.033353
11940.84,12000.0,11935.41,11964.09,1241.616987
11964.09,12000.0,11925.3,11955.96,665.160556
11956.03,11972.2,11873.93,11913.37,584.821855
11912.03,11949.97,11899.0,11948.27,377.200677
11948.02,11950.0,11892.01,11910.72,411.917329
11975.04,12017.75,11885.04,11938.57,1011.751729
11923.35,11925.02,11757.0,11799.19,2134.560527
11799.19,11867.51,11768.0,11847.21,879.79833
11846.15,11899.98,11840.0,11853.16,1056.150332
11853.06,11920.0,11800.02,11919.98,1227.578314
11919.98,11975.0,11901.43,11929.65,1787.58554
11927.69,11949.99,11865.01,11900.84,860.607293
11903.39,11944.7,11852.25,11890.94,865.615691
11890.7,11901.34,11829.26,11874.99,915.952882
11872.39,11872.46,11809.86,11865.6,1001.213627
11866.15,11866.54,11812.6,11832.79,616.981239
11908.45,11945.64,11888.0,11921.59,432.852175
11795.64,11808.78,11751.0,11770.07,562.401643
11850.58,11880.0,11785.0,11795.64,640.361242
11743.33,11855.85,11700.0,11850.6,1233.092339
11841.83,11880.0,11793.18,11828.88,695.177211
11791.96,11793.31,11720.0,11740.0,598.78455
11761.72,11826.13,11742.1,11791.96,540.67487
11828.25,11843.07,11700.0,11761.72,1313.810293
11775.86,11823.26,11746.75,11809.07,488.144575
11740.01,11776.75,11725.0,11743.37,488.435131
11809.07,11859.97,11801.0,11838.92,765.218228
11889.92,11933.0,11865.01,11917.01,849.179242
11851.99,11910.0,11830.0,11836.98,1813.016744
11836.37,11890.65,11808.41,11837.18,717.65793
11837.21,11900.0,11825.6,11879.5,617.387565
11876.05,11898.0,11850.0,11889.97,391.917673
11917.04,11933.0,11883.57,11928.11,683.993937
11929.64,11965.0,11865.0,11903.56,879.943003
11903.4,11920.0,11832.31,11845.0,654.818311
11844.8,11875.43,11842.87,11856.03,325.511468
11856.0,11901.36,11855.4,11879.99,395.150369
11772.01,11896.46,11764.9,11841.81,1423.547374
11838.82,11854.44,11806.72,11853.15,385.151277
11745.13,11785.96,11741.05,11768.77,562.039383
11705.03,11787.76,11700.0,11744.41,942.91504
11994.17,12045.68,11887.0,11913.43,1737.261134
11741.62,11772.0,11700.07,11705.01,562.497262
11915.16,11990.0,11906.93,11969.96,951.7892
11969.94,11970.0,11778.0,11888.2,1361.557722
11889.02,11919.16,11877.17,11892.91,625.706505
11890.5,11910.0,11864.72,11891.89,598.422301
11892.04,11929.16,11879.91,11923.0,440.287151
11903.48,11915.0,11848.95,11871.07,548.083499
11873.46,11923.9,11869.6,11893.01,346.810201
11893.83,11934.35,11884.93,11887.42,443.612104
11888.35,11900.0,11818.01,11864.83,797.445195
11861.5,11887.0,11850.01,11860.44,273.101011
11921.77,11950.0,11896.56,11904.24,449.560015
11822.72,11872.34,11804.0,11856.63,498.95817
11862.12,11868.0,11817.0,11822.65,431.01397
11794.59,11798.0,11700.0,11719.12,1346.157115
11765.21,11820.0,11750.0,11794.38,923.597389
11763.72,11815.93,11728.26,11765.21,961.873179
11841.78,11859.94,11710.0,11765.12,1703.250784
11718.31,11778.36,11700.0,11740.78,605.888732
11873.42,11970.0,11849.54,11947.21,2216.473335
11831.9,11900.0,11830.0,11873.42,987.767601
11855.55,11868.0,11826.5,11832.03,635.093307
11946.42,11949.98,11806.0,11840.01,2012.616308
11410.75,11431.65,11382.6,11383.37,488.376206
11447.6,11517.0,11412.48,11459.02,2803.584814
11459.0,11490.0,11427.4,11469.13,1461.16981
11466.83,11468.0,11410.0,11438.0,853.343136
11437.68,11448.89,11368.88,11430.38,1460.048508
11429.39,11443.43,11402.0,11431.35,531.586546
11431.74,11433.76,11381.82,11413.87,1252.040821
11413.13,11422.91,11372.7,11408.48,791.349019
11409.91,11411.04,11330.0,11359.42,609.613904
11359.41,11430.5,11272.1,11410.88,1808.276381
11383.35,11405.0,11330.59,11371.86,567.277701
11373.32,11472.22,11370.0,11449.35,1554.885513
11375.04,11376.52,11333.45,11345.0,328.242916
11345.02,11379.0,11270.0,11329.1,494.47382
11331.56,11397.0,11316.96,11385.26,387.141609
11383.45,11383.66,11335.18,11346.21,386.747221
11344.39,11390.33,11275.0,11336.96,679.423834
11336.96,11373.91,11311.01,11335.54,236.18468
11336.24,11336.24,11270.0,11306.67,491.674421
11301.68,11331.86,11270.0,11323.43,481.905745
11323.4,11368.19,11319.22,11334.12,332.61766
